date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1971-09-30,0.26839334215815747,-47.573230897498334,0.3535139971524215,1.0131443430404286,0.935412126998969,1.37,0.2071896291321096,1.2970085703957634,0.6174999999999997,,1.559275,0.8827066999287243,0.29244539129653635,0.3324999999999998,,,,,,
1971-12-31,-0.3198837410753663,-46.95808422299982,-0.1498277926571312,0.8300245380037818,0.5690220072418484,1.1875,0.8701497982507966,2.114874860451926,0.6200000000000001,,1.4959,-0.5810614160133047,0.7015062210174117,0.3425,,,,,,
1972-03-31,1.2653444785652557,-46.025373103437936,1.234563208031625,1.5075986172944145,0.9553198649399075,0.8875,0.30355126680159383,3.33942226230316,0.5475000000000001,,1.5278,1.0022719173200285,0.8822698883358182,0.2975000000000001,,,,,,
1972-06-30,1.6861387107403591,-45.77139633956368,0.5436287743617818,0.6204601095609164,0.6738286182054853,1.075,1.2810399982609022,1.2050731895170752,0.5350000000000001,,1.547275,1.8645907578997387,0.7161837020247419,0.30000000000000004,,,,,,
1972-09-30,0.3830841140795904,-45.89965025497298,0.36419089324893905,0.9529101915728422,0.74850335870007,1.185,0.8906949289755328,0.5978941337003774,0.5425,,1.5638,0.5638661202185793,1.0672950321603758,0.3025,,,,,,
1972-12-31,1.1052145664367963,-45.515531310924416,0.6015789471394029,1.2676343540758417,0.6270914879103362,1.2875,1.3120262572814623,3.8698314017508118,0.5175000000000001,,1.565625,1.9769095984794491,1.9858067169569171,0.30499999999999994,,,,,,
1973-03-31,1.8940453426669723,-45.06007684249019,1.4460448714150531,1.145318003083906,0.6931006747119106,1.635,1.3178847193202614,3.1526011988682656,0.27749999999999986,,1.612425,1.813866120218579,1.2189065352976924,0.08999999999999986,,,,,,
1973-06-30,0.5357227568654532,-44.4752590446056,-0.1443608723237788,1.5244507502831794,1.3557314922600483,1.955,-0.21088525735306618,0.45020561855868557,0.28,,1.64595,-0.6100469232596817,-0.0008615172267911753,0.08499999999999996,,,,,,
1973-09-30,-1.072239776213857,-44.66362830676822,-0.2126733243726031,1.9298599215022527,1.3175845867627878,2.64,-0.3078965776464049,-0.6563870827670515,0.2725000000000002,,1.748325,-2.0448295319553336,-0.2233045068044226,0.05249999999999999,,,,,,
1973-12-31,0.407713326903858,-44.14647489130532,0.03309739728922789,1.9709510923926477,1.383389846986649,2.5,-0.7786156255245258,-2.0041206416147372,0.29499999999999993,,1.662225,-0.1834748243559719,0.5092691312736819,0.09750000000000014,,,,,,
1974-03-31,-1.4005260771529526,-44.678591103854956,0.382203559549843,1.8719436550620916,1.7027517766603495,2.3325,-0.3672888601505164,-2.4150849834158103,0.24749999999999983,,1.735325,-3.194189110070258,-1.3331275586245916,0.08750000000000013,,,,,,
1974-06-30,-0.2909518187546478,-45.33723325560425,0.2534423889566484,2.3335646780298536,2.4536404378709076,2.8125,0.28276855984825655,-1.2601247785224978,0.2450000000000001,,1.89625,-1.2620462529274006,-0.9221181015899527,0.06999999999999984,,,,,,
1974-09-30,-1.47350826569691,-45.57940693088981,0.034388601447710165,2.8893995083389523,2.8191916531598693,3.025,-0.321672167793019,-1.3352484742408077,0.3325,,1.9824,-2.033474824355972,-1.0672245317453366,0.12749999999999995,,,,,,
1974-12-31,-0.9082051237273014,-47.48884753422609,-0.17709949565231087,2.8995798058897737,2.411771408005281,2.335,-2.391207371974313,-5.143840819465312,0.6200000000000001,,1.8457,-1.1620462529274005,-1.7174940543571493,0.23249999999999993,,,,,,
1975-03-31,-1.7373091611814995,-50.26629898891707,0.7491941242514399,2.24619327142781,1.936348095294571,1.5775,-0.07465256823937505,-5.305391309965102,0.6975,,1.814925,-0.18975706818721785,-1.6560136469977893,0.21250000000000013,,,,,,
1975-06-30,0.2035447087242348,-50.80369103307726,0.6376836128828778,1.4755511278367273,1.511416659335385,1.355,0.8582461459980539,-0.8498732999169145,0.605,,1.92675,1.4140700337512058,0.3166377274907317,0.1649999999999996,,,,,,
1975-09-30,1.1958652254825175,-50.09054008431667,-0.006254745821254737,1.7503716174275485,1.492333531880341,1.54,1.0079824116179692,1.3148809500888703,0.5425,,1.969225,1.7670112102217939,1.5117505716744084,0.125,,,,,,
1975-12-31,0.8408961860856046,-49.89241175967544,-0.041732046307640935,1.658161312423534,1.615237017139881,1.3525,0.5852752171958464,1.2767805805481869,0.5725000000000002,,1.96505,0.13833473963355833,0.50670625405288,0.13000000000000034,,,,,,
1976-03-31,1.7291498805714123,-48.74272580492041,0.8468095750649718,1.0537025521966115,1.5067016284342927,1.2075,1.5281748160477893,3.423732383630995,0.565,,1.898725,2.024364151398264,1.55971795195885,0.14000000000000012,,,,,,
1976-06-30,0.2461258643006059,-48.47947032784272,0.8639785958493129,1.001086692411679,1.193158518782722,1.3,0.2625056289059513,1.8727695197307437,0.47250000000000014,,1.895925,0.30377591610414667,0.14138930249441017,0.1299999999999999,,,,,,
1976-09-30,0.06350713737238722,-48.31757752254139,0.7916513181778273,1.2856592566650171,1.5539974621107344,1.32,0.7936382462371716,0.7505767269378516,0.4299999999999997,,1.892625,-0.08592996624879458,0.2752526663130195,0.14000000000000012,,,,,,
1976-12-31,0.24740967682336246,-48.894209434110664,0.336520136487789,1.7738407376148846,1.5524534379876442,1.2175,0.6079652101489863,3.9381976088283475,0.41500000000000026,,1.784475,-0.12269467213114751,-0.16198191653333804,0.15749999999999997,,,,,,
